month;day;hour;district;qnt;weekday;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure
1;22;8;1;Very low;1;Winter;0;9;6;16;99;9;1005
1;22;8;2;Very low;1;Winter;0;9;6;16;99;9;1005
1;22;8;3;Very low;1;Winter;0;9;6;16;99;9;1005
1;22;8;4;Very low;1;Winter;0;9;6;16;99;9;1005
1;22;9;1;Very low;1;Winter;0;10;8;10;96;9;1006
1;22;9;2;Very low;1;Winter;0;10;8;10;96;9;1006
1;22;9;3;Very low;1;Winter;0;10;8;10;96;9;1006
1;22;9;4;Very low;1;Winter;0;10;8;10;96;9;1006
1;22;10;1;Very low;1;Winter;0;10;8;11;94;9;1006
1;22;10;2;Very low;1;Winter;0;10;8;11;94;9;1006
1;22;10;3;Very low;1;Winter;0;10;8;11;94;9;1006
1;22;10;4;Very low;1;Winter;0;10;8;11;94;9;1006
1;22;11;1;Low;1;Winter;0;10;8;15;94;9;1005
1;22;11;2;Very low;1;Winter;0;10;8;15;94;9;1005
1;22;11;3;Very low;1;Winter;0;10;8;15;94;9;1005
1;22;11;4;Very low;1;Winter;0;10;8;15;94;9;1005
1;22;12;1;Low;1;Winter;0;10;8;12;94;9;1003
1;22;12;2;Very low;1;Winter;0;10;8;12;94;9;1003
1;22;12;3;Very low;1;Winter;0;10;8;12;94;9;1003
1;22;12;4;Very low;1;Winter;0;10;8;12;94;9;1003
1;22;13;1;Low;1;Winter;0;10;8;11;94;9;1002
1;22;13;2;Very low;1;Winter;0;10;8;11;94;9;1002
1;22;13;3;Very low;1;Winter;0;10;8;11;94;9;1002
1;22;13;4;Very low;1;Winter;0;10;8;11;94;9;1002
1;22;14;1;Low;1;Winter;0;10;9;13;94;9;1002
1;22;14;2;Very low;1;Winter;0;10;9;13;94;9;1002
1;22;14;3;Very low;1;Winter;0;10;9;13;94;9;1002
1;22;14;4;Very low;1;Winter;0;10;9;13;94;9;1002
1;22;15;1;Very low;1;Winter;0;11;10;8;100;11;1004
1;22;15;2;Very low;1;Winter;0;11;10;8;100;11;1004
1;22;15;3;Very low;1;Winter;0;11;10;8;100;11;1004
1;22;15;4;Very low;1;Winter;0;11;10;8;100;11;1004
1;22;16;1;Very low;1;Winter;0;10;9;12;100;10;1003
1;22;16;2;Very low;1;Winter;0;10;9;12;100;10;1003
1;22;16;3;Very low;1;Winter;0;10;9;12;100;10;1003
1;22;16;4;Very low;1;Winter;0;10;9;12;100;10;1003
1;22;17;1;Very low;1;Winter;0;10;8;13;100;10;1003
1;22;17;2;Very low;1;Winter;0;10;8;13;100;10;1003
1;22;17;3;Very low;1;Winter;0;10;8;13;100;10;1003
1;22;17;4;Very low;1;Winter;0;10;8;13;100;10;1003
1;22;18;1;Very low;1;Winter;0;10;9;17;96;10;1003
1;22;18;2;Very low;1;Winter;0;10;9;17;96;10;1003
1;22;18;3;Very low;1;Winter;0;10;9;17;96;10;1003
1;22;18;4;Very low;1;Winter;0;10;9;17;96;10;1003
1;22;19;1;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;19;2;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;19;3;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;19;4;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;20;1;Very low;1;Winter;0;10;8;19;99;10;1003
1;22;20;2;Very low;1;Winter;0;10;8;19;99;10;1003
1;22;20;3;Very low;1;Winter;0;10;8;19;99;10;1003
1;22;21;1;Very low;1;Winter;0;10;8;19;98;10;1003
1;22;21;2;Very low;1;Winter;0;10;8;19;98;10;1003
1;22;21;3;Very low;1;Winter;0;10;8;19;98;10;1003
1;22;21;4;Very low;1;Winter;0;10;8;19;98;10;1003
1;22;22;1;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;22;2;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;22;3;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;22;4;Very low;1;Winter;0;10;8;19;94;9;1003
1;22;23;1;Very low;1;Winter;0;10;8;20;94;9;1003
1;22;23;2;Very low;1;Winter;0;10;8;20;94;9;1003
1;22;23;4;Very low;1;Winter;0;10;8;20;94;9;1003
1;23;0;1;Very low;2;Winter;1;10;7;20;94;9;1002
1;23;0;2;Very low;2;Winter;1;10;7;20;94;9;1002
1;23;0;3;Very low;2;Winter;1;10;7;20;94;9;1002
1;23;1;1;Very low;2;Winter;1;10;7;24;94;9;1002
1;23;1;3;Very low;2;Winter;1;10;7;24;94;9;1002
1;23;2;1;Very low;2;Winter;1;10;6;32;94;9;1001
1;23;3;1;Very low;2;Winter;1;9;5;36;94;8;1001
1;23;4;1;Very low;2;Winter;1;8;4;32;100;8;1000
1;23;4;2;Very low;2;Winter;1;8;4;32;100;8;1000
1;23;5;1;Very low;2;Winter;1;8;3;41;100;8;999
1;23;5;2;Very low;2;Winter;1;8;3;41;100;8;999
1;23;5;3;Very low;2;Winter;1;8;3;41;100;8;999
1;23;5;4;Very low;2;Winter;1;8;3;41;100;8;999
1;23;6;1;Very low;2;Winter;1;8;4;37;95;7;998
1;23;6;2;Very low;2;Winter;1;8;4;37;95;7;998
1;23;6;3;Very low;2;Winter;1;8;4;37;95;7;998
1;23;6;4;Very low;2;Winter;1;8;4;37;95;7;998
1;23;7;1;Very low;2;Winter;1;8;3;38;93;7;998
1;23;7;2;Very low;2;Winter;1;8;3;38;93;7;998
1;23;7;3;Very low;2;Winter;1;8;3;38;93;7;998
1;23;7;4;Very low;2;Winter;1;8;3;38;93;7;998
1;23;8;1;Very low;2;Winter;1;8;3;43;93;7;998
1;23;8;2;Very low;2;Winter;1;8;3;43;93;7;998
1;23;8;3;Very low;2;Winter;1;8;3;43;93;7;998
1;23;8;4;Very low;2;Winter;1;8;3;43;93;7;998
1;23;9;1;Very low;2;Winter;1;8;3;45;93;7;997
1;23;9;2;Very low;2;Winter;1;8;3;45;93;7;997
1;23;9;3;Very low;2;Winter;1;8;3;45;93;7;997
1;23;9;4;Very low;2;Winter;1;8;3;45;93;7;997
1;23;10;1;Very low;2;Winter;1;7;2;50;90;6;997
1;23;10;2;Very low;2;Winter;1;7;2;50;90;6;997
1;23;10;3;Very low;2;Winter;1;7;2;50;90;6;997
1;23;10;4;Very low;2;Winter;1;7;2;50;90;6;997
1;23;11;1;Very low;2;Winter;1;7;2;46;91;6;996
1;23;11;2;Very low;2;Winter;1;7;2;46;91;6;996
1;23;11;3;Very low;2;Winter;1;7;2;46;91;6;996
1;23;11;4;Very low;2;Winter;1;7;2;46;91;6;996
1;23;12;1;Very low;2;Winter;1;6;1;44;92;5;995
1;23;12;2;Very low;2;Winter;1;6;1;44;92;5;995
1;23;12;3;Very low;2;Winter;1;6;1;44;92;5;995
1;23;12;4;Very low;2;Winter;1;6;1;44;92;5;995
1;23;13;1;Very low;2;Winter;1;6;1;35;93;5;996
1;23;13;2;Very low;2;Winter;1;6;1;35;93;5;996
1;23;13;3;Very low;2;Winter;1;6;1;35;93;5;996
1;23;13;4;Very low;2;Winter;1;6;1;35;93;5;996
1;23;14;1;Very low;2;Winter;1;6;1;31;90;5;997
1;23;14;2;Very low;2;Winter;1;6;1;31;90;5;997
1;23;14;3;Very low;2;Winter;1;6;1;31;90;5;997
1;23;14;4;Very low;2;Winter;1;6;1;31;90;5;997
1;23;15;1;Very low;2;Winter;1;6;1;32;87;4;998
1;23;15;2;Very low;2;Winter;1;6;1;32;87;4;998
1;23;15;3;Very low;2;Winter;1;6;1;32;87;4;998
1;23;15;4;Very low;2;Winter;1;6;1;32;87;4;998
1;23;16;1;Very low;2;Winter;1;6;1;31;88;4;998
1;23;16;2;Very low;2;Winter;1;6;1;31;88;4;998
1;23;16;3;Very low;2;Winter;1;6;1;31;88;4;998
1;23;16;4;Very low;2;Winter;1;6;1;31;88;4;998
1;23;17;1;Low;2;Winter;1;5;0;32;93;4;998
1;23;17;2;Very low;2;Winter;1;5;0;32;93;4;998
1;23;17;3;Very low;2;Winter;1;5;0;32;93;4;998
1;23;17;4;Very low;2;Winter;1;5;0;32;93;4;998
1;23;18;1;Low;2;Winter;1;5;0;34;90;4;998
1;23;18;2;Very low;2;Winter;1;5;0;34;90;4;998
1;23;18;3;Very low;2;Winter;1;5;0;34;90;4;998
1;23;18;4;Very low;2;Winter;1;5;0;34;90;4;998
1;23;19;1;Very low;2;Winter;1;5;0;35;87;3;998
1;23;19;2;Very low;2;Winter;1;5;0;35;87;3;998
1;23;19;3;Very low;2;Winter;1;5;0;35;87;3;998
1;23;19;4;Very low;2;Winter;1;5;0;35;87;3;998
1;23;20;1;Very low;2;Winter;1;5;-1;35;90;3;998
1;23;20;2;Very low;2;Winter;1;5;-1;35;90;3;998
1;23;20;3;Very low;2;Winter;1;5;-1;35;90;3;998
1;23;20;4;Very low;2;Winter;1;5;-1;35;90;3;998
1;23;21;1;Very low;2;Winter;1;4;-1;28;91;3;998
1;23;21;2;Very low;2;Winter;1;4;-1;28;91;3;998
1;23;21;3;Very low;2;Winter;1;4;-1;28;91;3;998
1;23;21;4;Very low;2;Winter;1;4;-1;28;91;3;998
1;23;22;1;Very low;2;Winter;1;4;-1;28;93;3;997
1;23;22;2;Very low;2;Winter;1;4;-1;28;93;3;997
1;23;22;3;Very low;2;Winter;1;4;-1;28;93;3;997
1;23;22;4;Very low;2;Winter;1;4;-1;28;93;3;997
1;23;23;1;Very low;2;Winter;1;4;-1;24;93;3;998
1;23;23;2;Very low;2;Winter;1;4;-1;24;93;3;998
1;23;23;3;Very low;2;Winter;1;4;-1;24;93;3;998
1;23;23;4;Very low;2;Winter;1;4;-1;24;93;3;998
1;24;0;1;Very low;3;Winter;1;4;-1;23;93;3;997
1;24;0;3;Very low;3;Winter;1;4;-1;23;93;3;997
1;24;1;1;Very low;3;Winter;1;4;-1;26;94;3;997
1;24;1;2;Very low;3;Winter;1;4;-1;26;94;3;997
1;24;1;3;Very low;3;Winter;1;4;-1;26;94;3;997
1;24;2;1;Very low;3;Winter;1;4;-1;24;97;3;997
1;24;2;2;Very low;3;Winter;1;4;-1;24;97;3;997
1;24;4;1;Very low;3;Winter;1;4;-1;27;93;3;997
1;24;5;1;Very low;3;Winter;1;4;-1;24;93;3;998
1;24;5;2;Very low;3;Winter;1;4;-1;24;93;3;998
1;24;5;4;Very low;3;Winter;1;4;-1;24;93;3;998
1;24;6;1;Very low;3;Winter;1;4;-1;26;93;3;998
1;24;6;2;Very low;3;Winter;1;4;-1;26;93;3;998
1;24;6;3;Very low;3;Winter;1;4;-1;26;93;3;998
1;24;6;4;Very low;3;Winter;1;4;-1;26;93;3;998
1;24;7;1;Low;3;Winter;1;4;-1;29;89;2;999
1;24;7;2;Very low;3;Winter;1;4;-1;29;89;2;999
1;24;7;3;Very low;3;Winter;1;4;-1;29;89;2;999
1;24;7;4;Very low;3;Winter;1;4;-1;29;89;2;999
1;24;8;1;Medium;3;Winter;1;5;0;27;87;3;999
1;24;8;2;Very low;3;Winter;1;5;0;27;87;3;999
1;24;8;3;Very low;3;Winter;1;5;0;27;87;3;999
1;24;8;4;Very low;3;Winter;1;5;0;27;87;3;999
1;24;9;1;Low;3;Winter;1;5;1;26;84;3;999
1;24;9;2;Very low;3;Winter;1;5;1;26;84;3;999
1;24;9;3;Very low;3;Winter;1;5;1;26;84;3;999
1;24;9;4;Very low;3;Winter;1;5;1;26;84;3;999
1;24;10;1;Very low;3;Winter;1;7;4;23;75;3;1000
1;24;10;2;Very low;3;Winter;1;7;4;23;75;3;1000
1;24;10;3;Very low;3;Winter;1;7;4;23;75;3;1000
1;24;10;4;Very low;3;Winter;1;7;4;23;75;3;1000
1;24;11;1;Very low;3;Winter;1;8;4;25;67;2;999
1;24;11;2;Very low;3;Winter;1;8;4;25;67;2;999
1;24;11;3;Very low;3;Winter;1;8;4;25;67;2;999
1;24;11;4;Very low;3;Winter;1;8;4;25;67;2;999
1;24;12;1;Very low;3;Winter;1;9;5;32;64;2;999
1;24;12;2;Very low;3;Winter;1;9;5;32;64;2;999
1;24;12;3;Very low;3;Winter;1;9;5;32;64;2;999
1;24;12;4;Very low;3;Winter;1;9;5;32;64;2;999
1;24;13;1;Very low;3;Winter;1;9;6;29;62;2;999
1;24;13;2;Very low;3;Winter;1;9;6;29;62;2;999
1;24;13;3;Very low;3;Winter;1;9;6;29;62;2;999
1;24;13;4;Very low;3;Winter;1;9;6;29;62;2;999
1;24;14;1;Very low;3;Winter;1;8;5;30;64;2;1000
1;24;14;2;Very low;3;Winter;1;8;5;30;64;2;1000
1;24;14;3;Very low;3;Winter;1;8;5;30;64;2;1000
1;24;14;4;Very low;3;Winter;1;8;5;30;64;2;1000
1;24;15;1;Very low;3;Winter;1;9;5;32;66;3;1000
1;24;15;2;Very low;3;Winter;1;9;5;32;66;3;1000
1;24;15;3;Very low;3;Winter;1;9;5;32;66;3;1000
1;24;15;4;Very low;3;Winter;1;9;5;32;66;3;1000
1;24;16;1;Low;3;Winter;1;9;6;25;66;3;1001
1;24;16;2;Very low;3;Winter;1;9;6;25;66;3;1001
1;24;16;3;Very low;3;Winter;1;9;6;25;66;3;1001
1;24;16;4;Very low;3;Winter;1;9;6;25;66;3;1001
1;24;17;1;Medium;3;Winter;1;9;6;22;66;3;1002
1;24;17;2;Very low;3;Winter;1;9;6;22;66;3;1002
1;24;17;3;Very low;3;Winter;1;9;6;22;66;3;1002
1;24;17;4;Very low;3;Winter;1;9;6;22;66;3;1002
1;24;18;1;Medium;3;Winter;1;9;6;19;66;3;1002
1;24;18;2;Very low;3;Winter;1;9;6;19;66;3;1002
1;24;18;3;Very low;3;Winter;1;9;6;19;66;3;1002
1;24;18;4;Very low;3;Winter;1;9;6;19;66;3;1002
1;24;19;1;Low;3;Winter;1;9;6;17;66;3;1003
1;24;19;2;Very low;3;Winter;1;9;6;17;66;3;1003
1;24;19;3;Very low;3;Winter;1;9;6;17;66;3;1003
1;24;19;4;Very low;3;Winter;1;9;6;17;66;3;1003
1;24;20;1;Very low;3;Winter;1;9;6;20;66;3;1003
1;24;20;2;Very low;3;Winter;1;9;6;20;66;3;1003
1;24;20;3;Very low;3;Winter;1;9;6;20;66;3;1003
1;24;20;4;Very low;3;Winter;1;9;6;20;66;3;1003
1;24;21;1;Very low;3;Winter;1;9;6;19;66;3;1004
1;24;21;2;Very low;3;Winter;1;9;6;19;66;3;1004
1;24;21;3;Very low;3;Winter;1;9;6;19;66;3;1004
1;24;21;4;Very low;3;Winter;1;9;6;19;66;3;1004
1;24;22;1;Very low;3;Winter;1;9;6;13;68;3;1004
1;24;22;2;Very low;3;Winter;1;9;6;13;68;3;1004
1;24;22;3;Very low;3;Winter;1;9;6;13;68;3;1004
1;24;22;4;Very low;3;Winter;1;9;6;13;68;3;1004
1;24;23;1;Very low;3;Winter;1;9;6;21;68;3;1004
1;24;23;2;Very low;3;Winter;1;9;6;21;68;3;1004
1;24;23;3;Very low;3;Winter;1;9;6;21;68;3;1004
1;24;23;4;Very low;3;Winter;1;9;6;21;68;3;1004
1;25;0;1;Very low;4;Winter;1;9;6;22;68;3;1004
1;25;0;2;Very low;4;Winter;1;9;6;22;68;3;1004
1;25;0;3;Very low;4;Winter;1;9;6;22;68;3;1004
1;25;1;1;Very low;4;Winter;1;8;6;12;67;3;1004
1;25;1;3;Very low;4;Winter;1;8;6;12;67;3;1004
1;25;1;4;Very low;4;Winter;1;8;6;12;67;3;1004
1;25;2;1;Very low;4;Winter;1;9;8;8;61;2;1005
1;25;2;4;Very low;4;Winter;1;9;8;8;61;2;1005
1;25;4;1;Very low;4;Winter;1;8;7;7;66;2;1006
1;25;4;2;Very low;4;Winter;1;8;7;7;66;2;1006
1;25;5;1;Very low;4;Winter;1;7;5;10;70;2;1007
1;25;5;2;Very low;4;Winter;1;7;5;10;70;2;1007
1;25;5;3;Very low;4;Winter;1;7;5;10;70;2;1007
1;25;5;4;Very low;4;Winter;1;7;5;10;70;2;1007
1;25;6;1;Very low;4;Winter;1;8;6;13;64;1;1008
1;25;6;2;Very low;4;Winter;1;8;6;13;64;1;1008
1;25;6;3;Very low;4;Winter;1;8;6;13;64;1;1008
1;25;6;4;Very low;4;Winter;1;8;6;13;64;1;1008
1;25;7;1;Low;4;Winter;1;8;6;12;62;1;1008
1;25;7;2;Very low;4;Winter;1;8;6;12;62;1;1008
1;25;7;3;Very low;4;Winter;1;8;6;12;62;1;1008
1;25;7;4;Very low;4;Winter;1;8;6;12;62;1;1008
1;25;8;1;Medium;4;Winter;1;9;7;12;60;1;1009
1;25;8;2;Very low;4;Winter;1;9;7;12;60;1;1009
1;25;8;3;Very low;4;Winter;1;9;7;12;60;1;1009
1;25;8;4;Very low;4;Winter;1;9;7;12;60;1;1009
1;25;9;1;Low;4;Winter;1;10;9;12;54;1;1008
1;25;9;2;Very low;4;Winter;1;10;9;12;54;1;1008
1;25;9;3;Very low;4;Winter;1;10;9;12;54;1;1008
1;25;9;4;Very low;4;Winter;1;10;9;12;54;1;1008
1;25;10;1;Very low;4;Winter;1;11;11;4;50;1;1009
1;25;10;2;Very low;4;Winter;1;11;11;4;50;1;1009
1;25;10;3;Very low;4;Winter;1;11;11;4;50;1;1009
1;25;10;4;Very low;4;Winter;1;11;11;4;50;1;1009
1;25;11;1;Very low;4;Winter;1;12;12;9;51;2;1008
1;25;11;2;Very low;4;Winter;1;12;12;9;51;2;1008
1;25;11;3;Very low;4;Winter;1;12;12;9;51;2;1008
1;25;11;4;Very low;4;Winter;1;12;12;9;51;2;1008
1;25;12;1;Very low;4;Winter;1;13;13;17;51;3;1007
1;25;12;2;Very low;4;Winter;1;13;13;17;51;3;1007
1;25;12;3;Very low;4;Winter;1;13;13;17;51;3;1007
1;25;12;4;Very low;4;Winter;1;13;13;17;51;3;1007
1;25;13;1;Very low;4;Winter;1;14;14;14;47;2;1006
1;25;13;2;Very low;4;Winter;1;14;14;14;47;2;1006
1;25;13;3;Very low;4;Winter;1;14;14;14;47;2;1006
1;25;13;4;Very low;4;Winter;1;14;14;14;47;2;1006
1;25;14;1;Very low;4;Winter;1;15;15;12;39;1;1005
1;25;14;2;Very low;4;Winter;1;15;15;12;39;1;1005
1;25;14;3;Very low;4;Winter;1;15;15;12;39;1;1005
1;25;14;4;Very low;4;Winter;1;15;15;12;39;1;1005
1;25;15;1;Low;4;Winter;1;15;15;16;44;2;1005
1;25;15;2;Very low;4;Winter;1;15;15;16;44;2;1005
1;25;15;3;Very low;4;Winter;1;15;15;16;44;2;1005
1;25;15;4;Very low;4;Winter;1;15;15;16;44;2;1005
1;25;16;1;Low;4;Winter;1;14;14;13;45;2;1004
1;25;16;2;Very low;4;Winter;1;14;14;13;45;2;1004
1;25;16;3;Very low;4;Winter;1;14;14;13;45;2;1004
1;25;16;4;Very low;4;Winter;1;14;14;13;45;2;1004
1;25;17;1;High;4;Winter;1;13;13;8;48;3;1004
1;25;17;2;Very low;4;Winter;1;13;13;8;48;3;1004
1;25;17;3;Very low;4;Winter;1;13;13;8;48;3;1004
1;25;17;4;Very low;4;Winter;1;13;13;8;48;3;1004
1;25;18;1;Medium;4;Winter;1;13;13;7;51;3;1004
1;25;18;2;Very low;4;Winter;1;13;13;7;51;3;1004
1;25;18;3;Very low;4;Winter;1;13;13;7;51;3;1004
1;25;18;4;Very low;4;Winter;1;13;13;7;51;3;1004
1;25;19;1;Low;4;Winter;1;12;12;8;55;3;1004
1;25;19;2;Very low;4;Winter;1;12;12;8;55;3;1004
1;25;19;3;Very low;4;Winter;1;12;12;8;55;3;1004
1;25;19;4;Very low;4;Winter;1;12;12;8;55;3;1004
1;25;20;1;Very low;4;Winter;1;10;10;4;63;4;1003
1;25;20;2;Very low;4;Winter;1;10;10;4;63;4;1003
1;25;20;3;Very low;4;Winter;1;10;10;4;63;4;1003
1;25;20;4;Very low;4;Winter;1;10;10;4;63;4;1003
1;25;21;1;Very low;4;Winter;1;9;9;4;69;4;1002
1;25;21;2;Very low;4;Winter;1;9;9;4;69;4;1002
1;25;21;3;Very low;4;Winter;1;9;9;4;69;4;1002
1;25;21;4;Very low;4;Winter;1;9;9;4;69;4;1002
1;25;22;1;Very low;4;Winter;1;9;8;7;71;4;1001
1;25;22;2;Very low;4;Winter;1;9;8;7;71;4;1001
1;25;22;3;Very low;4;Winter;1;9;8;7;71;4;1001
1;25;22;4;Very low;4;Winter;1;9;8;7;71;4;1001
1;25;23;1;Very low;4;Winter;1;9;9;3;71;4;1001
1;25;23;2;Very low;4;Winter;1;9;9;3;71;4;1001
1;25;23;3;Very low;4;Winter;1;9;9;3;71;4;1001
1;25;23;4;Very low;4;Winter;1;9;9;3;71;4;1001
1;26;0;1;Very low;5;Winter;1;9;9;0;69;4;1001
1;26;0;3;Very low;5;Winter;1;9;9;0;69;4;1001
1;26;1;1;Very low;5;Winter;1;9;7;6;78;5;999
1;26;1;2;Very low;5;Winter;1;9;7;6;78;5;999
1;26;1;3;Very low;5;Winter;1;9;7;6;78;5;999
1;26;2;1;Very low;5;Winter;1;9;7;12;78;5;999
1;26;2;3;Very low;5;Winter;1;9;7;12;78;5;999
1;26;2;4;Very low;5;Winter;1;9;7;12;78;5;999
1;26;3;1;Very low;5;Winter;1;9;7;13;76;5;999
1;26;3;2;Very low;5;Winter;1;9;7;13;76;5;999
1;26;4;1;Very low;5;Winter;1;10;9;10;72;5;997
1;26;4;2;Very low;5;Winter;1;10;9;10;72;5;997
1;26;4;3;Very low;5;Winter;1;10;9;10;72;5;997
1;26;4;4;Very low;5;Winter;1;10;9;10;72;5;997
1;26;5;1;Very low;5;Winter;1;11;11;2;68;5;997
1;26;5;2;Very low;5;Winter;1;11;11;2;68;5;997
1;26;5;3;Very low;5;Winter;1;11;11;2;68;5;997
1;26;5;4;Very low;5;Winter;1;11;11;2;68;5;997
1;26;6;1;Very low;5;Winter;1;11;11;7;71;6;998
1;26;6;2;Very low;5;Winter;1;11;11;7;71;6;998
1;26;6;3;Very low;5;Winter;1;11;11;7;71;6;998
1;26;6;4;Very low;5;Winter;1;11;11;7;71;6;998
1;26;7;1;Low;5;Winter;1;11;11;9;72;6;998
1;26;7;2;Very low;5;Winter;1;11;11;9;72;6;998
1;26;7;3;Very low;5;Winter;1;11;11;9;72;6;998
1;26;7;4;Very low;5;Winter;1;11;11;9;72;6;998
1;26;8;1;Medium;5;Winter;1;12;12;7;69;6;998
1;26;8;2;Very low;5;Winter;1;12;12;7;69;6;998
1;26;8;3;Very low;5;Winter;1;12;12;7;69;6;998
1;26;8;4;Very low;5;Winter;1;12;12;7;69;6;998
1;26;9;1;Low;5;Winter;1;11;11;3;72;7;998
1;26;9;2;Very low;5;Winter;1;11;11;3;72;7;998
1;26;9;3;Very low;5;Winter;1;11;11;3;72;7;998
1;26;9;4;Very low;5;Winter;1;11;11;3;72;7;998
1;26;10;1;Very low;5;Winter;1;13;13;19;60;5;998
1;26;10;2;Very low;5;Winter;1;13;13;19;60;5;998
1;26;10;3;Very low;5;Winter;1;13;13;19;60;5;998
1;26;10;4;Very low;5;Winter;1;13;13;19;60;5;998
1;26;11;1;Very low;5;Winter;1;16;16;25;42;3;998
1;26;11;2;Very low;5;Winter;1;16;16;25;42;3;998
1;26;11;3;Very low;5;Winter;1;16;16;25;42;3;998
1;26;11;4;Very low;5;Winter;1;16;16;25;42;3;998
1;26;12;1;Very low;5;Winter;1;15;15;29;40;1;998
1;26;12;2;Very low;5;Winter;1;15;15;29;40;1;998
1;26;12;3;Very low;5;Winter;1;15;15;29;40;1;998
1;26;12;4;Very low;5;Winter;1;15;15;29;40;1;998
1;26;13;1;Very low;5;Winter;1;15;15;36;37;0;999
1;26;13;2;Very low;5;Winter;1;15;15;36;37;0;999
1;26;13;3;Very low;5;Winter;1;15;15;36;37;0;999
1;26;13;4;Very low;5;Winter;1;15;15;36;37;0;999
1;26;14;1;Very low;5;Winter;1;13;13;34;35;-2;1000
1;26;14;2;Very low;5;Winter;1;13;13;34;35;-2;1000
1;26;14;3;Very low;5;Winter;1;13;13;34;35;-2;1000
1;26;14;4;Very low;5;Winter;1;13;13;34;35;-2;1000
1;26;15;1;Very low;5;Winter;1;11;11;42;33;-4;1002
1;26;15;2;Very low;5;Winter;1;11;11;42;33;-4;1002
1;26;15;3;Very low;5;Winter;1;11;11;42;33;-4;1002
1;26;15;4;Very low;5;Winter;1;11;11;42;33;-4;1002
1;26;16;1;Low;5;Winter;1;10;8;33;37;-4;1003
1;26;16;2;Very low;5;Winter;1;10;8;33;37;-4;1003
1;26;16;3;Very low;5;Winter;1;10;8;33;37;-4;1003
1;26;16;4;Very low;5;Winter;1;10;8;33;37;-4;1003
1;26;17;1;Medium;5;Winter;1;9;6;23;40;-4;1005
1;26;17;2;Very low;5;Winter;1;9;6;23;40;-4;1005
1;26;17;3;Very low;5;Winter;1;9;6;23;40;-4;1005
1;26;17;4;Very low;5;Winter;1;9;6;23;40;-4;1005
1;26;18;1;Medium;5;Winter;1;9;5;28;40;-4;1006
1;26;18;2;Very low;5;Winter;1;9;5;28;40;-4;1006
1;26;18;3;Very low;5;Winter;1;9;5;28;40;-4;1006
1;26;18;4;Very low;5;Winter;1;9;5;28;40;-4;1006
1;26;19;1;Low;5;Winter;1;9;5;28;41;-4;1006
1;26;19;2;Very low;5;Winter;1;9;5;28;41;-4;1006
1;26;19;3;Very low;5;Winter;1;9;5;28;41;-4;1006
1;26;19;4;Very low;5;Winter;1;9;5;28;41;-4;1006
1;26;20;1;Low;5;Winter;1;8;5;22;43;-4;1007
1;26;20;2;Very low;5;Winter;1;8;5;22;43;-4;1007
1;26;20;3;Very low;5;Winter;1;8;5;22;43;-4;1007
1;26;20;4;Very low;5;Winter;1;8;5;22;43;-4;1007
1;26;21;1;Very low;5;Winter;1;8;6;16;45;-3;1008
1;26;21;2;Very low;5;Winter;1;8;6;16;45;-3;1008
1;26;21;3;Very low;5;Winter;1;8;6;16;45;-3;1008
1;26;21;4;Very low;5;Winter;1;8;6;16;45;-3;1008
1;26;22;1;Very low;5;Winter;1;7;5;16;50;-2;1009
1;26;22;2;Very low;5;Winter;1;7;5;16;50;-2;1009
1;26;22;3;Very low;5;Winter;1;7;5;16;50;-2;1009
1;26;22;4;Very low;5;Winter;1;7;5;16;50;-2;1009
1;26;23;1;Very low;5;Winter;1;7;4;20;51;-3;1009
1;26;23;2;Very low;5;Winter;1;7;4;20;51;-3;1009
1;26;23;3;Very low;5;Winter;1;7;4;20;51;-3;1009
1;26;23;4;Very low;5;Winter;1;7;4;20;51;-3;1009
1;27;0;1;Very low;6;Winter;1;7;4;18;51;-3;1009
1;27;0;2;Very low;6;Winter;1;7;4;18;51;-3;1009
1;27;0;3;Very low;6;Winter;1;7;4;18;51;-3;1009
1;27;0;4;Very low;6;Winter;1;7;4;18;51;-3;1009
1;27;1;1;Very low;6;Winter;1;6;4;10;53;-3;1009
1;27;1;2;Very low;6;Winter;1;6;4;10;53;-3;1009
1;27;1;3;Very low;6;Winter;1;6;4;10;53;-3;1009
1;27;2;1;Very low;6;Winter;1;7;4;12;51;-3;1009
1;27;3;1;Very low;6;Winter;1;7;4;17;49;-3;1009
1;27;4;1;Very low;6;Winter;1;6;3;17;53;-3;1009
1;27;4;3;Very low;6;Winter;1;6;3;17;53;-3;1009
1;27;4;4;Very low;6;Winter;1;6;3;17;53;-3;1009
1;27;5;1;Very low;6;Winter;1;6;2;23;49;-4;1010
1;27;5;2;Very low;6;Winter;1;6;2;23;49;-4;1010
1;27;5;3;Very low;6;Winter;1;6;2;23;49;-4;1010
1;27;5;4;Very low;6;Winter;1;6;2;23;49;-4;1010
1;27;6;1;Very low;6;Winter;1;5;1;21;49;-5;1010
1;27;6;2;Very low;6;Winter;1;5;1;21;49;-5;1010
1;27;6;3;Very low;6;Winter;1;5;1;21;49;-5;1010
