month;weekday;day;hour;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;qtd
3;7;18;17;Winter;0;12;12;23;58;4;1014;848
3;7;18;18;Winter;0;11;11;23;61;4;1015;617
3;7;18;19;Winter;0;10;7;23;72;5;1015;218
3;7;18;20;Winter;0;8;5;23;85;6;1017;145
3;7;18;21;Winter;0;7;4;24;91;6;1017;89
3;7;18;22;Winter;0;7;4;19;93;6;1018;23
3;7;18;23;Winter;0;7;4;18;93;6;1018;15
3;1;19;0;Winter;0;6;2;23;92;5;1018;24
3;1;19;1;Winter;0;6;2;22;87;4;1018;16
3;1;19;2;Winter;0;5;0;24;91;3;1018;19
3;1;19;3;Winter;0;3;-1;19;93;2;1019;4
3;1;19;4;Winter;0;3;-2;20;93;2;1019;5
3;1;19;5;Winter;0;2;-3;20;93;1;1020;4
3;1;19;6;Winter;0;2;-3;22;93;1;1020;5
3;1;19;7;Winter;0;2;-3;23;93;1;1022;26
3;1;19;8;Winter;0;3;-2;22;91;2;1022;71
3;1;19;9;Winter;0;4;-1;25;89;2;1023;181
3;1;19;10;Winter;0;4;-1;26;87;2;1024;321
3;1;19;11;Winter;0;5;1;21;79;2;1024;405
3;1;19;12;Winter;0;7;4;21;69;2;1023;510
3;1;19;13;Winter;0;9;6;23;63;2;1023;554
3;1;19;14;Winter;0;10;9;29;57;2;1022;656
3;1;19;15;Winter;0;11;11;31;51;1;1022;605
3;1;19;16;Winter;0;12;12;22;51;2;1022;587
3;1;19;17;Winter;0;11;11;25;50;1;1022;542
3;1;19;18;Winter;0;10;9;28;50;0;1022;425
3;1;19;19;Winter;0;9;6;28;55;1;1023;261
3;1;19;20;Winter;0;8;4;24;63;1;1024;167
3;1;19;21;Winter;0;7;3;22;60;0;1024;141
3;1;19;22;Winter;0;7;4;21;57;-1;1024;106
3;1;19;23;Winter;0;7;4;19;57;-1;1024;54
3;2;20;0;Winter;1;6;3;17;59;-1;1023;23
3;2;20;1;Winter;1;6;3;16;61;-1;1023;9
3;2;20;2;Winter;1;6;3;18;64;-1;1023;4
3;2;20;3;Winter;1;5;2;17;67;-1;1023;4
3;2;20;4;Winter;1;4;0;17;70;-1;1022;5
3;2;20;5;Winter;1;3;-1;17;74;-1;1023;63
3;2;20;6;Winter;1;3;-1;16;75;-1;1023;225
3;2;20;7;Winter;1;4;0;15;71;-1;1023;583
3;2;20;8;Winter;1;5;2;18;67;0;1023;921
3;2;20;9;Winter;1;7;4;18;60;0;1023;465
3;2;20;10;Winter;1;9;6;19;47;-2;1022;271
3;2;20;11;Winter;1;10;10;15;42;-2;1022;322
3;2;20;12;Winter;1;12;12;12;39;-2;1021;463
3;2;20;13;Winter;1;12;12;11;38;-2;1020;463
3;2;20;14;Winter;1;12;12;12;40;-1;1019;433
3;2;20;15;Winter;1;12;12;13;41;-1;1019;528
3;2;20;16;Winter;1;11;11;9;45;0;1018;693
3;2;20;17;Winter;1;11;11;3;47;0;1017;1307
3;2;20;18;Winter;1;11;11;0;51;1;1017;1058
3;2;20;19;Winter;1;11;11;3;52;1;1017;593
3;2;20;20;Winter;1;11;11;2;52;2;1018;385
3;2;20;21;Winter;1;10;10;0;54;1;1017;250
3;2;20;22;Winter;1;10;9;4;56;2;1017;162
3;2;20;23;Winter;1;10;10;3;53;1;1016;73
3;3;21;0;Spring;1;10;10;2;53;1;1016;27
3;3;21;1;Spring;1;10;9;7;56;1;1015;10
3;3;21;2;Spring;1;10;9;4;51;0;1015;7
3;3;21;3;Spring;1;8;6;11;76;4;1014;1
3;3;21;4;Spring;1;8;6;11;76;4;1014;6
3;3;21;5;Spring;1;8;7;7;71;3;1014;72
3;3;21;6;Spring;1;8;6;10;67;2;1013;296
3;3;21;7;Spring;1;8;6;10;70;3;1014;698
3;3;21;8;Spring;1;8;6;10;68;2;1014;1172
3;3;21;9;Spring;1;9;7;10;62;1;1015;543
3;3;21;10;Spring;1;9;9;3;58;1;1015;297
3;3;21;11;Spring;1;10;10;7;55;2;1016;299
3;3;21;12;Spring;1;12;12;11;52;3;1015;378
3;3;21;13;Spring;1;14;14;12;51;4;1015;435
3;3;21;14;Spring;1;15;15;10;52;5;1014;436
3;3;21;15;Spring;1;17;17;16;50;6;1013;574
3;3;21;16;Spring;1;17;17;19;49;6;1013;836
3;3;21;17;Spring;1;17;17;18;46;5;1013;1428
3;3;21;18;Spring;1;16;16;16;47;5;1013;1249
3;3;21;19;Spring;1;15;15;14;52;5;1013;699
3;3;21;20;Spring;1;15;15;14;51;4;1014;489
3;3;21;21;Spring;1;14;14;12;48;3;1014;350
3;3;21;22;Spring;1;14;14;9;48;3;1014;217
3;3;21;23;Spring;1;13;13;10;52;4;1013;93
3;4;22;0;Spring;1;14;14;9;51;3;1013;39
3;4;22;1;Spring;1;15;15;8;48;4;1013;13
3;4;22;2;Spring;1;15;15;12;49;4;1013;6
3;4;22;3;Spring;1;14;14;15;49;3;1013;3
3;4;22;4;Spring;1;13;13;25;40;0;1014;11
3;4;22;5;Spring;1;11;11;25;38;-3;1016;67
3;4;22;6;Spring;1;9;6;32;44;-3;1017;280
3;4;22;7;Spring;1;7;2;38;43;-5;1019;646
3;4;22;8;Spring;1;6;1;36;40;-7;1021;1017
3;4;22;9;Spring;1;5;0;36;37;-8;1022;488
3;4;22;10;Spring;1;6;1;38;35;-8;1024;239
3;4;22;11;Spring;1;7;3;32;34;-8;1024;282
3;4;22;12;Spring;1;8;3;35;31;-9;1024;336
3;4;22;13;Spring;1;8;4;34;29;-9;1025;321
3;4;22;14;Spring;1;9;5;28;25;-10;1024;290
3;4;22;15;Spring;1;9;5;27;22;-12;1025;418
3;4;22;16;Spring;1;9;5;28;18;-14;1025;552
3;4;22;17;Spring;1;8;4;29;19;-14;1026;1064
3;4;22;18;Spring;1;7;3;29;19;-15;1027;913
3;4;22;19;Spring;1;6;2;27;20;-15;1028;576
3;4;22;20;Spring;1;6;2;24;22;-14;1030;304
3;4;22;21;Spring;1;5;1;20;24;-14;1031;232
3;4;22;22;Spring;1;4;0;20;24;-15;1032;155
3;4;22;23;Spring;1;3;-1;17;26;-14;1032;61
3;5;23;0;Spring;1;3;-1;17;28;-14;1032;22
3;5;23;1;Spring;1;3;-2;20;26;-15;1032;5
3;5;23;2;Spring;1;2;-2;17;32;-14;1033;9
3;5;23;4;Spring;1;0;-3;10;34;-14;1035;4
3;5;23;5;Spring;1;-1;-5;11;39;-13;1036;61
3;5;23;6;Spring;1;-1;-5;11;38;-14;1037;231
3;5;23;7;Spring;1;-1;-5;11;37;-14;1037;586
3;5;23;8;Spring;1;0;-4;12;34;-15;1038;1007
3;5;23;9;Spring;1;0;-3;11;32;-15;1038;495
3;5;23;10;Spring;1;2;0;4;28;-15;1038;219
3;5;23;11;Spring;1;3;3;4;24;-15;1038;296
3;5;23;12;Spring;1;4;3;6;23;-16;1037;337
3;5;23;13;Spring;1;5;4;8;22;-15;1037;344
3;5;23;14;Spring;1;7;5;12;21;-14;1036;344
3;5;23;15;Spring;1;8;5;18;22;-13;1035;465
3;5;23;16;Spring;1;8;6;12;20;-14;1034;663
3;5;23;17;Spring;1;8;6;12;20;-14;1033;1173
3;5;23;18;Spring;1;8;6;13;23;-12;1033;972
3;5;23;19;Spring;1;7;5;12;26;-11;1033;561
3;5;23;20;Spring;1;6;4;11;29;-10;1033;343
3;5;23;21;Spring;1;6;3;13;35;-8;1034;257
3;5;23;22;Spring;1;5;1;18;44;-6;1034;153
3;5;23;23;Spring;1;3;-1;20;50;-6;1034;69
3;6;24;0;Spring;1;3;-1;17;52;-6;1033;37
3;6;24;1;Spring;1;3;-1;16;52;-6;1033;9
3;6;24;2;Spring;1;3;-2;20;54;-6;1033;7
3;6;24;3;Spring;1;3;-2;19;59;-4;1032;6
3;6;24;4;Spring;1;3;-3;20;63;-4;1032;6
3;6;24;5;Spring;1;3;-2;22;65;-3;1032;52
3;6;24;6;Spring;1;3;-3;28;65;-3;1031;208
3;6;24;7;Spring;1;3;-2;22;61;-4;1032;559
3;6;24;8;Spring;1;4;0;21;63;-3;1032;956
3;6;24;9;Spring;1;4;0;22;63;-2;1032;478
3;6;24;10;Spring;1;5;1;20;70;0;1031;90
3;6;24;11;Spring;1;6;3;12;79;2;1030;81
3;6;24;12;Spring;1;8;5;18;73;3;1028;313
3;6;24;13;Spring;1;11;10;26;57;3;1026;461
3;6;24;14;Spring;1;13;13;26;49;2;1025;464
3;6;24;15;Spring;1;14;14;27;45;2;1024;612
3;6;24;16;Spring;1;15;15;31;41;2;1023;838
3;6;24;17;Spring;1;17;17;32;39;3;1022;1268
3;6;24;18;Spring;1;16;16;23;43;4;1021;983
3;6;24;19;Spring;1;15;15;16;51;5;1021;630
3;6;24;20;Spring;1;13;13;16;62;6;1021;356
3;6;24;21;Spring;1;13;13;18;70;8;1021;270
3;6;24;22;Spring;1;14;14;18;69;8;1022;221
3;6;24;23;Spring;1;14;14;17;70;9;1022;181
3;7;25;0;Spring;0;14;14;19;69;8;1022;135
3;7;25;1;Spring;0;13;13;19;70;8;1021;97
3;7;25;2;Spring;0;14;14;19;72;9;1021;60
3;7;25;3;Spring;0;13;13;18;75;9;1020;33
3;7;25;4;Spring;0;13;13;14;77;9;1020;15
3;7;25;5;Spring;0;13;13;15;77;9;1021;16
3;7;25;6;Spring;0;13;13;13;77;9;1021;49
3;7;25;7;Spring;0;13;13;11;77;9;1022;126
3;7;25;8;Spring;0;15;15;14;70;9;1022;311
3;7;25;9;Spring;0;16;16;15;65;10;1022;622
3;7;25;10;Spring;0;18;18;18;64;11;1022;905
3;7;25;11;Spring;0;19;19;20;61;11;1021;1306
3;7;25;12;Spring;0;20;20;18;55;11;1021;1499
3;7;25;13;Spring;0;22;22;15;51;12;1021;1616
3;7;25;14;Spring;0;24;24;10;46;12;1020;1557
3;7;25;15;Spring;0;26;26;3;41;11;1020;1625
3;7;25;16;Spring;0;25;25;0;46;12;1020;1467
3;7;25;17;Spring;0;25;25;0;45;12;1020;1336
3;7;25;18;Spring;0;23;23;4;47;11;1020;1089
3;7;25;19;Spring;0;22;22;11;50;11;1021;761
3;7;25;20;Spring;0;21;21;17;52;11;1021;531
3;7;25;21;Spring;0;20;20;15;57;11;1021;396
3;7;25;22;Spring;0;18;18;13;62;11;1021;365
3;7;25;23;Spring;0;17;17;26;66;10;1022;274
3;1;26;0;Spring;0;15;15;25;67;9;1023;154
3;1;26;1;Spring;0;13;13;22;70;8;1024;85
3;1;26;2;Spring;0;12;12;25;75;7;1024;61
3;1;26;3;Spring;0;11;11;23;75;7;1024;31
3;1;26;4;Spring;0;11;9;23;74;6;1024;11
3;1;26;5;Spring;0;10;7;24;81;7;1025;7
3;1;26;6;Spring;0;9;6;18;86;7;1025;23
3;1;26;7;Spring;0;9;6;22;87;7;1026;70
3;1;26;8;Spring;0;9;6;23;87;7;1026;216
3;1;26;9;Spring;0;9;6;20;87;7;1027;333
3;1;26;10;Spring;0;9;6;19;87;7;1027;457
3;1;26;11;Spring;0;9;6;19;87;7;1027;571
3;1;26;12;Spring;0;9;7;16;87;7;1027;634
3;1;26;13;Spring;0;9;6;18;87;7;1026;662
3;1;26;14;Spring;0;9;6;18;88;7;1026;563
3;1;26;15;Spring;0;10;7;19;90;8;1024;613
3;1;26;16;Spring;0;9;7;17;92;8;1024;533
3;1;26;17;Spring;0;9;6;18;94;8;1024;519
3;1;26;18;Spring;0;9;6;19;94;8;1023;366
3;1;26;19;Spring;0;9;6;18;94;8;1023;260
3;1;26;20;Spring;0;9;7;16;94;8;1024;157
3;1;26;21;Spring;0;9;7;15;94;8;1024;135
3;1;26;22;Spring;0;9;7;12;95;8;1023;104
3;1;26;23;Spring;0;8;5;15;100;8;1023;56
3;2;27;0;Spring;1;8;6;14;100;8;1022;37
3;2;27;1;Spring;1;8;7;9;100;8;1021;8
3;2;27;2;Spring;1;8;6;10;100;8;1020;3
3;2;27;4;Spring;1;8;7;6;100;8;1019;8
3;2;27;5;Spring;1;8;8;1;100;8;1019;51
3;2;27;6;Spring;1;9;8;5;97;8;1019;234
3;2;27;7;Spring;1;9;8;6;100;9;1019;539
3;2;27;8;Spring;1;9;8;6;100;9;1019;885
3;2;27;9;Spring;1;9;8;9;100;9;1019;439
3;2;27;10;Spring;1;11;10;13;100;11;1018;264
3;2;27;11;Spring;1;12;12;12;92;11;1017;342
3;2;27;12;Spring;1;15;15;11;85;12;1017;443
3;2;27;13;Spring;1;17;17;16;75;13;1017;507
3;2;27;14;Spring;1;20;20;8;67;14;1015;576
3;2;27;15;Spring;1;22;22;8;60;14;1014;739
3;2;27;16;Spring;1;23;23;8;57;14;1013;928
3;2;27;17;Spring;1;23;23;6;57;14;1013;1656
3;2;27;18;Spring;1;22;22;16;59;13;1012;1428
3;2;27;19;Spring;1;20;20;13;65;14;1013;997
3;2;27;20;Spring;1;19;19;6;71;14;1013;610
3;2;27;21;Spring;1;19;19;10;73;14;1013;356
3;2;27;22;Spring;1;18;18;9;75;13;1013;208
3;2;27;23;Spring;1;17;17;4;77;13;1013;109
3;3;28;0;Spring;1;17;17;0;80;13;1013;55
3;3;28;1;Spring;1;15;15;0;89;13;1012;22
3;3;28;2;Spring;1;15;15;0;91;14;1012;14
3;3;28;3;Spring;1;17;17;9;83;14;1010;9
3;3;28;4;Spring;1;16;16;6;88;14;1010;8
3;3;28;5;Spring;1;16;16;10;88;14;1010;72
3;3;28;6;Spring;1;16;16;7;88;14;1010;313
3;3;28;7;Spring;1;17;17;10;84;14;1011;833
3;3;28;8;Spring;1;17;17;12;83;14;1011;1019
3;3;28;9;Spring;1;17;17;15;85;15;1011;288
3;3;28;10;Spring;1;18;18;16;88;16;1011;165
3;3;28;11;Spring;1;20;20;17;80;16;1011;214
3;3;28;12;Spring;1;19;19;18;84;16;1011;254
3;3;28;13;Spring;1;20;20;19;75;15;1010;368
3;3;28;14;Spring;1;21;21;23;64;14;1010;407
3;3;28;15;Spring;1;21;21;15;63;14;1010;636
3;3;28;16;Spring;1;22;22;14;57;13;1009;866
3;3;28;17;Spring;1;22;22;18;53;12;1010;1591
3;3;28;18;Spring;1;21;21;19;55;12;1011;1312
3;3;28;19;Spring;1;21;21;17;57;12;1011;798
3;3;28;20;Spring;1;20;20;12;63;13;1012;487
3;3;28;21;Spring;1;18;18;13;71;13;1013;386
3;3;28;22;Spring;1;18;18;16;73;13;1014;218
3;3;28;23;Spring;1;17;17;16;73;12;1014;109
3;4;29;0;Spring;1;17;17;14;73;12;1014;43
3;4;29;1;Spring;1;17;17;16;74;12;1015;19
3;4;29;2;Spring;1;16;16;13;83;13;1015;10
3;4;29;3;Spring;1;15;15;15;94;14;1015;1
3;4;29;4;Spring;1;15;15;16;82;12;1015;9
3;4;29;5;Spring;1;14;14;18;82;11;1016;87
3;4;29;6;Spring;1;14;14;19;74;9;1017;318
3;4;29;7;Spring;1;13;13;20;72;8;1018;843
3;4;29;8;Spring;1;13;13;19;69;7;1019;1231
3;4;29;9;Spring;1;13;13;21;65;6;1020;575
3;4;29;10;Spring;1;15;15;22;58;7;1020;373
3;4;29;11;Spring;1;16;16;19;53;6;1020;463
3;4;29;12;Spring;1;17;17;17;45;5;1020;640
3;4;29;13;Spring;1;18;18;22;41;4;1019;639
3;4;29;14;Spring;1;19;19;21;38;4;1019;578
3;4;29;15;Spring;1;19;19;18;36;3;1018;731
3;4;29;16;Spring;1;19;19;13;33;2;1018;996
3;4;29;17;Spring;1;19;19;15;34;3;1018;1689
3;4;29;18;Spring;1;18;18;18;39;4;1019;1420
3;4;29;19;Spring;1;16;16;20;42;3;1020;899
3;4;29;20;Spring;1;16;16;19;40;2;1021;530
3;4;29;21;Spring;1;15;15;20;42;2;1022;366
3;4;29;22;Spring;1;13;13;18;44;1;1022;225
3;4;29;23;Spring;1;12;12;17;46;1;1022;104
3;5;30;0;Spring;1;11;11;12;49;1;1022;35
3;5;30;1;Spring;1;11;11;12;48;0;1022;11
3;5;30;2;Spring;1;10;8;15;50;0;1022;3
3;5;30;3;Spring;1;10;7;16;52;0;1022;2
3;5;30;4;Spring;1;9;7;13;51;-1;1023;6
3;5;30;5;Spring;1;9;6;16;50;-1;1023;72
3;5;30;6;Spring;1;8;5;19;52;-1;1024;269
3;5;30;7;Spring;1;8;5;21;53;-1;1024;738
3;5;30;8;Spring;1;8;6;15;53;-1;1024;1170
3;5;30;9;Spring;1;8;6;12;52;-1;1024;515
3;5;30;10;Spring;1;10;8;9;48;-1;1024;352
3;5;30;11;Spring;1;10;10;2;49;0;1024;353
3;5;30;12;Spring;1;11;11;4;46;0;1023;462
3;5;30;13;Spring;1;12;12;11;46;1;1022;474
3;5;30;14;Spring;1;12;12;15;47;1;1021;512
3;5;30;15;Spring;1;12;12;15;50;2;1020;564
3;5;30;16;Spring;1;12;12;14;51;2;1019;763
3;5;30;17;Spring;1;12;12;17;56;3;1018;1329
3;5;30;18;Spring;1;12;12;17;58;4;1018;1097
3;5;30;19;Spring;1;11;11;17;60;4;1018;592
3;5;30;20;Spring;1;11;11;19;62;4;1018;433
3;5;30;21;Spring;1;10;9;20;65;4;1018;289
3;5;30;22;Spring;1;10;7;20;67;4;1018;180
3;5;30;23;Spring;1;9;6;20;69;4;1017;103
3;6;31;0;Spring;1;9;6;18;71;4;1017;35
3;6;31;1;Spring;1;9;7;16;71;4;1016;11
3;6;31;2;Spring;1;9;7;12;78;5;1015;6
3;6;31;4;Spring;1;8;6;13;92;7;1014;8
3;6;31;5;Spring;1;8;5;15;92;6;1014;38
3;6;31;6;Spring;1;7;4;17;93;6;1013;120
3;6;31;7;Spring;1;7;4;19;98;7;1012;122
3;6;31;8;Spring;1;8;5;20;94;7;1010;279
3;6;31;9;Spring;1;8;5;17;97;8;1010;130
3;6;31;10;Spring;1;8;5;19;99;8;1009;37
3;6;31;11;Spring;1;8;5;19;100;8;1008;40
3;6;31;12;Spring;1;8;5;19;98;8;1007;53
3;6;31;13;Spring;1;9;7;16;98;9;1005;104
3;6;31;14;Spring;1;10;10;10;92;9;1003;182
3;6;31;15;Spring;1;11;10;13;92;9;1003;195
3;6;31;16;Spring;1;11;11;14;94;10;1003;411
3;6;31;17;Spring;1;11;11;17;94;10;1003;763
3;6;31;18;Spring;1;11;10;13;88;9;1003;615
3;6;31;19;Spring;1;9;7;13;94;8;1004;144
3;6;31;20;Spring;1;9;6;18;94;8;1004;154
3;6;31;21;Spring;1;9;7;13;94;8;1004;125
3;6;31;22;Spring;1;9;7;12;94;8;1004;128
3;6;31;23;Spring;1;8;6;14;93;7;1004;93
4;7;1;0;Spring;0;8;6;12;93;7;1004;63
4;7;1;1;Spring;0;8;6;10;93;7;1005;45
4;7;1;2;Spring;0;8;7;9;93;7;1005;27
4;7;1;3;Spring;0;8;7;8;93;7;1005;19
4;7;1;4;Spring;0;8;6;11;96;8;1006;5
4;7;1;5;Spring;0;9;7;12;94;8;1008;9
4;7;1;6;Spring;0;9;7;14;88;7;1009;50
4;7;1;7;Spring;0;9;7;14;87;7;1010;122
4;7;1;8;Spring;0;11;10;16;79;7;1011;230
4;7;1;9;Spring;0;12;12;23;74;8;1011;488
4;7;1;10;Spring;0;13;13;29;69;7;1012;715
4;7;1;11;Spring;0;14;14;29;62;6;1013;862
4;7;1;12;Spring;0;14;14;32;59;6;1013;936
4;7;1;13;Spring;0;15;15;30;56;7;1013;963
4;7;1;14;Spring;0;16;16;30;53;6;1013;1028
4;7;1;15;Spring;0;16;16;35;52;6;1013;1008
4;7;1;16;Spring;0;16;16;34;52;6;1014;1033
4;7;1;17;Spring;0;14;14;30;51;4;1015;906
4;7;1;18;Spring;0;13;13;31;51;3;1016;619
4;7;1;19;Spring;0;12;12;32;53;3;1018;429
4;7;1;20;Spring;0;11;11;31;56;3;1019;261
4;7;1;21;Spring;0;11;11;20;58;3;1019;197
4;7;1;22;Spring;0;11;11;17;58;3;1019;167
4;7;1;23;Spring;0;10;9;20;60;3;1020;139
4;1;2;0;Spring;0;10;7;25;62;3;1020;163
4;1;2;1;Spring;0;10;7;26;62;3;1021;77
4;1;2;2;Spring;0;9;6;22;62;2;1021;78
4;1;2;3;Spring;0;9;6;21;63;2;1021;27
4;1;2;4;Spring;0;8;5;21;65;2;1021;9
4;1;2;5;Spring;0;7;4;16;66;1;1022;13
4;1;2;6;Spring;0;7;5;13;66;1;1022;244
4;1;2;7;Spring;0;8;5;14;64;1;1023;173
4;1;2;8;Spring;0;9;7;11;62;2;1024;251
4;1;2;9;Spring;0;10;10;15;56;2;1023;592
4;1;2;10;Spring;0;12;12;16;49;2;1024;811
4;1;2;11;Spring;0;14;14;14;42;1;1023;995
4;1;2;12;Spring;0;16;16;4;37;1;1023;1218
4;1;2;13;Spring;0;17;17;4;35;1;1022;1257
4;1;2;14;Spring;0;18;18;12;34;2;1021;1427
4;1;2;15;Spring;0;18;18;12;33;1;1020;1342
4;1;2;16;Spring;0;18;18;15;32;1;1020;1333
4;1;2;17;Spring;0;18;18;17;31;0;1020;1209
4;1;2;18;Spring;0;17;17;15;31;0;1020;940
4;1;2;19;Spring;0;16;16;11;31;-1;1020;656
4;1;2;20;Spring;0;17;17;7;30;-1;1020;397
4;1;2;21;Spring;0;15;15;7;45;2;1020;231
4;1;2;22;Spring;0;13;13;6;62;6;1020;174
4;1;2;23;Spring;0;13;13;6;63;6;1020;97
4;2;3;0;Spring;1;12;12;6;56;4;1020;39
4;2;3;1;Spring;1;12;12;9;60;4;1020;19
4;2;3;2;Spring;1;11;11;10;67;5;1019;10
4;2;3;3;Spring;1;11;10;9;69;5;1019;5
4;2;3;4;Spring;1;9;8;7;75;5;1019;6
4;2;3;5;Spring;1;9;8;9;76;5;1019;78
4;2;3;6;Spring;1;9;7;13;80;6;1019;275
4;2;3;7;Spring;1;10;10;15;78;7;1020;719
4;2;3;8;Spring;1;12;12;18;74;8;1019;1039
4;2;3;9;Spring;1;14;14;21;69;8;1019;559
4;2;3;10;Spring;1;15;15;21;65;9;1018;473
4;2;3;11;Spring;1;17;17;21;60;9;1017;537
4;2;3;12;Spring;1;18;18;20;57;9;1016;621
4;2;3;13;Spring;1;19;19;25;53;9;1015;528
4;2;3;14;Spring;1;18;18;25;55;9;1014;519
4;2;3;15;Spring;1;19;19;18;53;9;1013;669
4;2;3;16;Spring;1;19;19;22;50;8;1012;974
4;2;3;17;Spring;1;18;18;23;51;8;1011;1542
4;2;3;18;Spring;1;18;18;23;45;6;1010;1165
4;2;3;19;Spring;1;17;17;19;51;6;1010;648
4;2;3;20;Spring;1;15;15;12;73;10;1010;193
4;2;3;21;Spring;1;14;14;11;93;13;1007;102
4;2;3;22;Spring;1;15;15;13;92;13;1005;88
4;2;3;23;Spring;1;16;16;16;88;14;1004;60
4;3;4;0;Spring;1;16;16;19;93;15;1004;53
4;3;4;1;Spring;1;16;16;19;95;15;1003;6
4;3;4;2;Spring;1;17;17;16;96;16;1002;7
4;3;4;3;Spring;1;17;17;16;94;16;1002;4
4;3;4;4;Spring;1;16;16;15;94;15;1002;10
4;3;4;5;Spring;1;17;17;19;94;16;1002;84
4;3;4;6;Spring;1;17;17;20;94;16;1001;312
4;3;4;7;Spring;1;18;18;23;86;15;1001;805
4;3;4;8;Spring;1;18;18;24;83;15;1001;1230
4;3;4;9;Spring;1;19;19;22;83;16;1001;394
4;3;4;10;Spring;1;21;21;26;74;16;1001;338
4;3;4;11;Spring;1;23;23;26;58;15;1001;462
4;3;4;12;Spring;1;24;24;27;51;13;1001;557
4;3;4;13;Spring;1;24;24;23;50;13;1001;597
4;3;4;14;Spring;1;24;24;22;50;13;1001;585
4;3;4;15;Spring;1;25;25;21;44;12;1001;693
4;3;4;16;Spring;1;27;27;19;39;11;1001;1054
4;3;4;17;Spring;1;27;26;25;33;9;1002;1744
4;3;4;18;Spring;1;26;25;29;29;7;1003;1414
4;3;4;19;Spring;1;25;24;25;30;6;1004;926
4;3;4;20;Spring;1;23;22;18;34;7;1005;619
4;3;4;21;Spring;1;22;21;14;37;7;1006;431
4;3;4;22;Spring;1;22;21;16;38;7;1006;242
4;3;4;23;Spring;1;22;21;18;39;7;1007;99
4;4;5;0;Spring;1;20;20;18;42;7;1008;49
4;4;5;1;Spring;1;19;19;16;46;7;1009;24
4;4;5;2;Spring;1;18;18;14;48;7;1009;10
4;4;5;3;Spring;1;18;18;3;44;5;1009;5
4;4;5;4;Spring;1;17;17;7;49;6;1010;8
4;4;5;5;Spring;1;17;17;6;49;6;1011;100
4;4;5;6;Spring;1;17;17;7;49;6;1012;338
4;4;5;7;Spring;1;17;17;10;54;7;1013;995
4;4;5;8;Spring;1;17;17;18;54;7;1014;1300
4;4;5;9;Spring;1;18;18;19;52;8;1014;643
4;4;5;10;Spring;1;19;19;13;50;8;1014;409
4;4;5;11;Spring;1;20;20;10;47;9;1013;500
4;4;5;12;Spring;1;22;21;9;45;9;1013;658
4;4;5;13;Spring;1;22;21;10;42;8;1012;693
4;4;5;14;Spring;1;22;21;8;39;7;1012;680
4;4;5;15;Spring;1;23;22;6;38;8;1011;732
4;4;5;16;Spring;1;22;21;17;42;9;1010;1040
4;4;5;17;Spring;1;21;21;20;45;9;1010;1713
4;4;5;18;Spring;1;20;20;18;48;9;1010;1458
4;4;5;19;Spring;1;19;19;16;51;9;1010;830
4;4;5;20;Spring;1;19;19;19;52;9;1009;522
4;4;5;21;Spring;1;18;18;21;54;8;1009;385
4;4;5;22;Spring;1;16;16;19;58;8;1008;321
4;4;5;23;Spring;1;16;16;16;61;8;1008;132
4;5;6;0;Spring;1;15;15;11;66;9;1008;48
4;5;6;1;Spring;1;14;14;11;70;9;1007;15
4;5;6;2;Spring;1;14;14;12;72;9;1006;6
4;5;6;3;Spring;1;14;14;14;75;10;1005;2
4;5;6;4;Spring;1;14;14;13;80;11;1004;8
4;5;6;5;Spring;1;13;13;13;92;12;1003;79
4;5;6;6;Spring;1;13;13;18;94;12;1000;262
4;5;6;7;Spring;1;14;14;8;94;13;1000;814
4;5;6;8;Spring;1;15;15;2;90;13;1000;937
4;5;6;9;Spring;1;14;14;6;100;14;999;89
4;5;6;10;Spring;1;14;14;17;100;14;996;41
4;5;6;11;Spring;1;15;15;17;99;15;994;29
4;5;6;12;Spring;1;14;14;12;97;14;991;47
4;5;6;13;Spring;1;15;15;13;92;14;991;97
4;5;6;14;Spring;1;13;13;23;80;10;991;120
4;5;6;15;Spring;1;15;15;23;74;10;991;305
4;5;6;16;Spring;1;14;14;17;83;11;992;188
4;5;6;17;Spring;1;15;15;17;75;10;993;1049
4;5;6;18;Spring;1;15;15;11;70;9;993;984
4;5;6;19;Spring;1;14;14;16;76;10;993;376
4;5;6;20;Spring;1;13;13;13;73;9;994;311
4;5;6;21;Spring;1;13;13;15;71;8;995;253
4;5;6;22;Spring;1;12;12;18;58;4;996;171
4;5;6;23;Spring;1;11;11;15;53;2;997;122
4;6;7;0;Spring;1;11;11;14;54;2;996;47
4;6;7;1;Spring;1;11;11;19;52;1;996;24
4;6;7;2;Spring;1;10;9;16;52;1;996;7
4;6;7;3;Spring;1;10;8;12;52;0;996;7
4;6;7;4;Spring;1;9;6;24;46;-2;997;6
4;6;7;5;Spring;1;8;3;39;49;-2;997;73
4;6;7;6;Spring;1;7;3;29;56;-1;998;221
4;6;7;7;Spring;1;7;4;22;63;0;999;510
4;6;7;8;Spring;1;8;5;20;55;-1;1000;956
4;6;7;9;Spring;1;8;5;28;48;-2;1000;554
4;6;7;10;Spring;1;9;6;31;46;-2;1001;267
4;6;7;11;Spring;1;9;5;35;44;-3;1002;308
4;6;7;12;Spring;1;9;5;38;45;-2;1002;353
4;6;7;13;Spring;1;10;6;34;44;-2;1002;385
4;6;7;14;Spring;1;9;5;32;43;-3;1003;329
4;6;7;15;Spring;1;9;5;32;45;-2;1004;395
